name,price,url,image_url,type,size,vivino_score,store
La Motte Millennium,12.99,https://www.ah.be/producten/product/wi183480/la-motte-millennium,https://static.ah.nl/dam/product/AHI_434d50303237343031?revLabel=3&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Rustenberg John x merriman,12.99,https://www.ah.be/producten/product/wi183481/rustenberg-john-x-merriman,https://static.ah.nl/dam/product/AHI_434d50323638323331?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Penfolds Koonunga hill shiraz cabernet,9.99,https://www.ah.be/producten/product/wi93723/penfolds-koonunga-hill-shiraz-cabernet,https://static.ah.nl/dam/product/AHI_4354523130313434383935?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Norton Colección cabernet sauvignon,6.89,https://www.ah.be/producten/product/wi99179/norton-coleccion-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_43545239393033353934?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.3,Albert Heijn
Undurraga Cabernet sauvignon,3.99,https://www.ah.be/producten/product/wi115212/undurraga-cabernet-sauvignon,https://static.ah.nl/dam/product/AHI_624e734641506a6f5234717863784736475135363441?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Tamboerskloof Syrah,18.99,https://www.ah.be/producten/product/wi160261/tamboerskloof-syrah,https://static.ah.nl/dam/product/AHI_3549495f4738735753574f7171426449613545614577?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.1,Albert Heijn
Settesoli Nero d'avola,5.99,https://www.ah.be/producten/product/wi163547/settesoli-nero-d-avola,https://static.ah.nl/dam/product/AHI_4354523130313939363438?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.3,Albert Heijn
La Tulipe Merlot,4.99,https://www.ah.be/producten/product/wi195788/la-tulipe-merlot,https://static.ah.nl/dam/product/AHI_434d50303435323432?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.5,Albert Heijn
Fontanafredda Nebbiolo langhe,11.99,https://www.ah.be/producten/product/wi219946/fontanafredda-nebbiolo-langhe,https://static.ah.nl/dam/product/AHI_43545239383739333039?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Château Haut Versann Saint-emilion,6.69,https://www.ah.be/producten/product/wi222164/chateau-haut-versann-saint-emilion,https://static.ah.nl/dam/product/AHI_784e6d4779376e46516f324b5f706272426337775441?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.1,Albert Heijn
AH Stevige Chileense huiswijn rood,2.69,https://www.ah.be/producten/product/wi222368,https://static.ah.nl/dam/product/AHI_434d50323436323237?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,,Albert Heijn
AH Soepele Zuid-Afrikaanse wijntap rood,11.99,https://www.ah.be/producten/product/wi222379/ah-soepele-zuid-afrikaanse-wijntap-rood,https://static.ah.nl/dam/product/AHI_4455462d4a777945515f53554f577774594f597a4841?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.4,Albert Heijn
Protos Crianza ribera del duero,15.99,https://www.ah.be/producten/product/wi232188/protos-crianza-ribera-del-duero,https://static.ah.nl/dam/product/AHI_434d50313639303534?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Ricossa Barbera piemonte appassimento,14.99,https://www.ah.be/producten/product/wi382913/ricossa-barbera-piemonte-appassimento,https://static.ah.nl/dam/product/AHI_4354523130313939363439?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.1,Albert Heijn
Undurraga T.h. cabernet sauvignon cauquenes,19.99,https://www.ah.be/producten/product/wi419934/undurraga-t-h-cabernet-sauvignon-cauquenes,https://static.ah.nl/dam/product/AHI_5553387970414764514f36583936754671456f426f51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Free Feather Merlot Alcoholvrij,1.99,https://www.ah.be/producten/product/wi481749/free-feather-merlot-alcoholvrij,https://static.ah.nl/dam/product/AHI_4354523130313835353634?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.3,Albert Heijn
Origin Merlot,9.99,https://www.ah.be/producten/product/wi492372/origin-merlot,https://static.ah.nl/dam/product/AHI_453243455071577a5274576c647a7730537447423741?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.6,Albert Heijn
Cecchi Brunello di montalcino,33.98,https://www.ah.be/producten/product/wi503576/cecchi-brunello-di-montalcino,https://static.ah.nl/dam/product/AHI_43545239383437393636?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.9,Albert Heijn
Sangre de Toro Tempranillo,6.99,https://www.ah.be/producten/product/wi561456/sangre-de-toro-tempranillo,https://static.ah.nl/dam/product/AHI_3934786930686f7653644f4d4646565845786a4d6567?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
El Maestro Rood,5.49,https://www.ah.be/producten/product/wi570660/el-maestro-rood,https://static.ah.nl/dam/product/AHI_4354523130313833393039?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Welmoed Shiraz pinotage,9.99,https://www.ah.be/producten/product/wi574205/welmoed-shiraz-pinotage,https://static.ah.nl/dam/product/AHI_4354523130303935323334?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.2,Albert Heijn
Piersanti Montepulciano d'Abruzzo doc,5.99,https://www.ah.be/producten/product/wi579371/piersanti-montepulciano-d-abruzzo-doc,https://static.ah.nl/dam/product/AHI_4354523130323034383933?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Mooi Kaap Droë rooi wijntap,9.99,https://www.ah.be/producten/product/wi586074/mooi-kaap-droe-rooi-wijntap,https://static.ah.nl/dam/product/AHI_4354523130313835303533?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.7,Albert Heijn
LaCheteau Pinot noir Val de Loire,7.99,https://www.ah.be/producten/product/wi590816/lacheteau-pinot-noir-val-de-loire,https://static.ah.nl/dam/product/AHI_456466317a733658524f657630565542374a74755f51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.0,Albert Heijn
Freixenet Cabernet sauvignon bel,9.99,https://www.ah.be/producten/product/wi591475/freixenet-cabernet-sauvignon-bel,https://static.ah.nl/dam/product/AHI_4354523130313738353832?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
"Freixenet 0,0% red wine bel",8.99,https://www.ah.be/producten/product/wi591671/freixenet-0-0-red-wine-bel,https://static.ah.nl/dam/product/AHI_4354523130313936363437?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,2.9,Albert Heijn
Rucio Sangria original bag in box,6.99,https://www.ah.be/producten/product/wi594779/rucio-sangria-original-bag-in-box,https://static.ah.nl/dam/product/AHI_34546d526a343846514975694932304e753041755841?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Other,Box,3.8,Albert Heijn
Vermeersch Graffiti rood bib bel,24.99,https://www.ah.be/producten/product/wi597374/vermeersch-graffiti-rood-bib-bel,https://static.ah.nl/dam/product/AHI_7a6a4f685461316b536e475f69594d627a4b36344341?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Box,,Albert Heijn
Rodet Chardonnay,4.49,https://www.ah.be/producten/product/wi599407/rodet-chardonnay,https://static.ah.nl/dam/product/AHI_764a6f354b65566953374b4c57324d5f4f3569335477?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,3.5,Albert Heijn
Rodet Pinot noir,5.99,https://www.ah.be/producten/product/wi599408/rodet-pinot-noir,https://static.ah.nl/dam/product/AHI_6a3472433751416b535071792d546e4b615f306f4c51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Terre di Verona Amarone,19.99,https://www.ah.be/producten/product/wi599735/terre-di-verona-amarone,https://static.ah.nl/dam/product/AHI_3454446b573056645150793054544843534b32735641?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.1,Albert Heijn
La Demoiselle Hautefort margaux,13.99,https://www.ah.be/producten/product/wi599736/la-demoiselle-hautefort-margaux,https://static.ah.nl/dam/product/AHI_72524a50452d6931525143747a4968514c6e6a736877?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.4,Albert Heijn
Nicolas Carlin Sancerre rouge,17.99,https://www.ah.be/producten/product/wi600014/nicolas-carlin-sancerre-rouge,https://static.ah.nl/dam/product/AHI_5a744f4b66334a575144795445496479427933314551?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.0,Albert Heijn
Lauriers du Terroir Cotes du Rhone villages,6.65,https://www.ah.be/producten/product/wi600048/lauriers-du-terroir-cotes-du-rhone-villages,https://static.ah.nl/dam/product/AHI_46615a7344584563543971616a3255475536624a4b77?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.8,Albert Heijn
Codorníu Clasico cava brut,9.99,https://www.ah.be/producten/product/wi171617,https://static.ah.nl/dam/product/AHI_4354523130313932313531?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.6,Albert Heijn
Berberana cava brut,11.98,https://www.ah.be/producten/product/wi139913/berberana-cava-brut,https://static.ah.nl/dam/product/AHI_4354523130313837363939?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.5,Albert Heijn
Marqués de Requena Brut bel,7.99,https://www.ah.be/producten/product/wi517090/marques-de-requena-brut-bel,https://static.ah.nl/dam/product/AHI_427056474b523036546d614a49736d4a694f36536651?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.5,Albert Heijn
AH Excellent Selectie prosecco,7.99,https://www.ah.be/producten/product/wi435814,https://static.ah.nl/dam/product/AHI_7a62463778345f3652674763416a61356e654b5f4941?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.6,Albert Heijn
Marques monte Meru Sparkling brut bel,4.99,https://www.ah.be/producten/product/wi581573/marques-monte-meru-sparkling-brut-bel,https://static.ah.nl/dam/product/AHI_4354523130313830393837?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.6,Albert Heijn
Castillo campo Arcis Cava brut bel,5.49,https://www.ah.be/producten/product/wi581575/castillo-campo-arcis-cava-brut-bel,https://static.ah.nl/dam/product/AHI_4354523130313033363137?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.2,Albert Heijn
Solatio Prosecco spumante extra dry,8.99,https://www.ah.be/producten/product/wi409251,https://static.ah.nl/dam/product/AHI_4354523130303830343434?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.4,Albert Heijn
Berberana cava brut rose,11.98,https://www.ah.be/producten/product/wi199760/berberana-cava-brut-rose,https://static.ah.nl/dam/product/AHI_434d5031373036363331?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.4,Albert Heijn
Nicolas Feuillatte Brut grande reserve bel,29.99,https://www.ah.be/producten/product/wi584103/nicolas-feuillatte-brut-grande-reserve-bel,https://static.ah.nl/dam/product/AHI_4354523130313135313933?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.8,Albert Heijn
Solatio Vino frizzante prosecco doc,7.99,https://www.ah.be/producten/product/wi222388,https://static.ah.nl/dam/product/AHI_73324e5246394e65522d69744a504f697a444c795477?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.1,Albert Heijn
Faszination Hugo rosé,2.99,https://www.ah.be/producten/product/wi446335,https://static.ah.nl/dam/product/AHI_43545236313939393737?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.7,Albert Heijn
Diane de Frion Champagne brut,17.99,https://www.ah.be/producten/product/wi447368,https://static.ah.nl/dam/product/AHI_4354523130303436313030?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.5,Albert Heijn
Galilei Hugo 0%,3.99,https://www.ah.be/producten/product/wi387221,https://static.ah.nl/dam/product/AHI_43545238333936323536?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Berberana cava semi sec,11.98,https://www.ah.be/producten/product/wi199759/berberana-cava-semi-sec,https://static.ah.nl/dam/product/AHI_434d50313839353039?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.7,Albert Heijn
Codorníu Clasico semi sec organic,9.99,https://www.ah.be/producten/product/wi192808,https://static.ah.nl/dam/product/AHI_4354523130313839323530?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.7,Albert Heijn
Faszination Hugo,2.99,https://www.ah.be/producten/product/wi436936,https://static.ah.nl/dam/product/AHI_7a383676764f56415279613347614d5359314f723777?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Marques monte Meru Semi seco bel,4.99,https://www.ah.be/producten/product/wi581574/marques-monte-meru-semi-seco-bel,https://static.ah.nl/dam/product/AHI_4354523130313033363039?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.3,Albert Heijn
Codorníu Zero bel,6.89,https://www.ah.be/producten/product/wi377741/codorniu-zero-bel,https://static.ah.nl/dam/product/AHI_504e6364526d776b51552d6e44622d572d646e383541?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.5,Albert Heijn
Galilei Bellini frizzante peach,4.49,https://www.ah.be/producten/product/wi212130/galilei-bellini-frizzante-peach,https://static.ah.nl/dam/product/AHI_43545238333936323533?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.3,Albert Heijn
Freixenet Prosecco doc bel,10.99,https://www.ah.be/producten/product/wi459880/freixenet-prosecco-doc-bel,https://static.ah.nl/dam/product/AHI_4c624e6e666d4a385431434b31425137715854335577?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.6,Albert Heijn
Sarmentino Frizzante,5.99,https://www.ah.be/producten/product/wi436955,https://static.ah.nl/dam/product/AHI_776174454b593958525f364856487645697a41313341?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.1,Albert Heijn
Marqués de Requena Cava rose bel,8.79,https://www.ah.be/producten/product/wi518451/marques-de-requena-cava-rose-bel,https://static.ah.nl/dam/product/AHI_4354523130313837373635?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,,Albert Heijn
Martini Prosecco doc,9.99,https://www.ah.be/producten/product/wi368337,https://static.ah.nl/dam/product/AHI_43545239353432343434?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.7,Albert Heijn
Galilei Hugo rosé,3.99,https://www.ah.be/producten/product/wi224858,https://static.ah.nl/dam/product/AHI_43545238333936323534?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Solatio Vino frizzante bianco,5.49,https://www.ah.be/producten/product/wi222389/solatio-vino-frizzante-bianco,https://static.ah.nl/dam/product/AHI_434d50313432343439?revLabel=6&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.1,Albert Heijn
Antonin Rodet Cremant de bourgogne brut,12.99,https://www.ah.be/producten/product/wi194765,https://static.ah.nl/dam/product/AHI_4354523130313833303035?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.7,Albert Heijn
Castillo campo Arcis Cava semi seco bel,5.49,https://www.ah.be/producten/product/wi581577/castillo-campo-arcis-cava-semi-seco-bel,https://static.ah.nl/dam/product/AHI_4354523130313033363037?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.7,Albert Heijn
Galilei Hugo,3.99,https://www.ah.be/producten/product/wi217382,https://static.ah.nl/dam/product/AHI_34416b6e487a7a4f516653432d783952743450735041?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Marqués de Requena Semi seco bel,7.99,https://www.ah.be/producten/product/wi479077/marques-de-requena-semi-seco-bel,https://static.ah.nl/dam/product/AHI_4354523130313934303834?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.3,Albert Heijn
Terra viva Bio prosecco doc,7.99,https://www.ah.be/producten/product/wi195124/terra-viva-bio-prosecco-doc,https://static.ah.nl/dam/product/AHI_455f3558514d315451375754797361473876734d3841?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.4,Albert Heijn
"Amare Sparkling brut 0,0% bel",8.99,https://www.ah.be/producten/product/wi580563/amare-sparkling-brut-0-0-bel,https://static.ah.nl/dam/product/AHI_4354523130313034303737?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Castillo campo Arcis Cava rose bel,6.99,https://www.ah.be/producten/product/wi581576/castillo-campo-arcis-cava-rose-bel,https://static.ah.nl/dam/product/AHI_4354523130313033363132?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,4.0,Albert Heijn
AH Excellent Selectie champagne brut premier cru,26.99,https://www.ah.be/producten/product/wi486039,https://static.ah.nl/dam/product/AHI_4354523130313930343630?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,4.2,Albert Heijn
Moët & Chandon Champagne brut impérial,39.99,https://www.ah.be/producten/product/wi61130,https://static.ah.nl/dam/product/AHI_6673656b413272755475754f36747330775f38347151?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,4.1,Albert Heijn
Galilei Hugo,1.89,https://www.ah.be/producten/product/wi440919/galilei-hugo,https://static.ah.nl/dam/product/AHI_4b525436303032353935?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Galilei Frizzante mango,4.99,https://www.ah.be/producten/product/wi403094,https://static.ah.nl/dam/product/AHI_434d50323637353436?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.1,Albert Heijn
Scanavino Moscato dolce rosato bel,3.49,https://www.ah.be/producten/product/wi580702/scanavino-moscato-dolce-rosato-bel,https://static.ah.nl/dam/product/AHI_4354523130313934363836?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,4.0,Albert Heijn
Freixenet Italian rosé bel,12.99,https://www.ah.be/producten/product/wi459929/freixenet-italian-rose-bel,https://static.ah.nl/dam/product/AHI_517958686a7178395343713168633433456231707a51?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.8,Albert Heijn
Castel Boglione Asti,5.49,https://www.ah.be/producten/product/wi440891,https://static.ah.nl/dam/product/AHI_4354523130313930303138?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.3,Albert Heijn
Moët & Chandon Champagne nectar impérial,44.99,https://www.ah.be/producten/product/wi61131/moet-en-chandon-champagne-nectar-imperial,https://static.ah.nl/dam/product/AHI_5973393848364b695376324747564857397a4a445677?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,4.2,Albert Heijn
Scanavino Moscato dolce bel,3.49,https://www.ah.be/producten/product/wi580701/scanavino-moscato-dolce-bel,https://static.ah.nl/dam/product/AHI_4354523130313934393830?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,4.0,Albert Heijn
Calvet Ice chardonnay demi-sec,9.99,https://www.ah.be/producten/product/wi377684,https://static.ah.nl/dam/product/AHI_4354523130313931343335?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,3.8,Albert Heijn
Vintea Sparkling jasmin 0.0%,9.99,https://www.ah.be/producten/product/wi583600/vintea-sparkling-jasmin-0-0,https://static.ah.nl/dam/product/AHI_4354523130313932373930?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.6,Albert Heijn
Fontanafredda Moscato d'Asti bio,9.99,https://www.ah.be/producten/product/wi99158/fontanafredda-moscato-d-asti-bio,https://static.ah.nl/dam/product/AHI_4354523130313931363530?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,4.2,Albert Heijn
AH Excellent Selectie champagne brut rosé,24.99,https://www.ah.be/producten/product/wi523975/ah-excellent-selectie-champagne-brut-rose,https://static.ah.nl/dam/product/AHI_4354523130313834343233?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,4.4,Albert Heijn
Charlyne Champagne bel,29.99,https://www.ah.be/producten/product/wi565159/charlyne-champagne-bel,https://static.ah.nl/dam/product/AHI_4354523130303331393730?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,4.1,Albert Heijn
Tardia Sweet rosé sparkling wine,8.99,https://www.ah.be/producten/product/wi570699/tardia-sweet-rose-sparkling-wine,https://static.ah.nl/dam/product/AHI_4354523130313931363236?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.5,Albert Heijn
Solatio Vino frizzante prosecco doc,4.59,https://www.ah.be/producten/product/wi365695/solatio-vino-frizzante-prosecco-doc,https://static.ah.nl/dam/product/AHI_43545239383438363531?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.1,Albert Heijn
"Freixenet 0,0% sparkling white bel",6.99,https://www.ah.be/producten/product/wi386370/freixenet-0-0-sparkling-white-bel,https://static.ah.nl/dam/product/AHI_66444657566a657853574759744b7350435079647951?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,3.6,Albert Heijn
Galilei Frizzante watermelon,4.29,https://www.ah.be/producten/product/wi387223/galilei-frizzante-watermelon,https://static.ah.nl/dam/product/AHI_434d50323435333933?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Solatio Prosecco rosé spumante doc,8.99,https://www.ah.be/producten/product/wi486382/solatio-prosecco-rose-spumante-doc,https://static.ah.nl/dam/product/AHI_4354523130313932313131?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.4,Albert Heijn
Krone Vintage rosé cuvée brut,10.99,https://www.ah.be/producten/product/wi494524/krone-vintage-rose-cuvee-brut,https://static.ah.nl/dam/product/AHI_43545239373236353532?revLabel=2&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.9,Albert Heijn
Arthur Metz Cremant d'alsace,12.99,https://www.ah.be/producten/product/wi551208/arthur-metz-cremant-d-alsace,https://static.ah.nl/dam/product/AHI_4354523130313833313131?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.9,Albert Heijn
AH Excellent Selectie martinez port late vintage,10.99,https://www.ah.be/producten/product/wi560446/ah-excellent-selectie-martinez-port-late-vintage,https://static.ah.nl/dam/product/AHI_4354523130313839343730?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Other,Other,3.8,Albert Heijn
19 Crimes Sparkling white,11.99,https://www.ah.be/producten/product/wi563522/19-crimes-sparkling-white,https://static.ah.nl/dam/product/AHI_7468584130544775534861724c4f685731644b4f4441?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,3.7,Albert Heijn
Viverty Sparkling orange spritz,5.99,https://www.ah.be/producten/product/wi583227/viverty-sparkling-orange-spritz,https://static.ah.nl/dam/product/AHI_4354523130313935363934?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.9,Albert Heijn
LaCheteau Crémant de Loire blanc brut,9.99,https://www.ah.be/producten/product/wi590813/lacheteau-cremant-de-loire-blanc-brut,https://static.ah.nl/dam/product/AHI_4354523130313639363938?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,3.7,Albert Heijn
"Freixenet 0,0% sparkling rosé bel",2.49,https://www.ah.be/producten/product/wi591679/freixenet-0-0-sparkling-rose-bel,https://static.ah.nl/dam/product/AHI_4354523130313738363830?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.6,Albert Heijn
"Freixenet 0,0% sparkling white bel",2.29,https://www.ah.be/producten/product/wi591804/freixenet-0-0-sparkling-white-bel,https://static.ah.nl/dam/product/AHI_4354523130313738363739?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,White,Other,3.6,Albert Heijn
Martini Frizzante semisecco bel,9.99,https://www.ah.be/producten/product/wi597371/martini-frizzante-semisecco-bel,https://static.ah.nl/dam/product/AHI_4354523130303730323839?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Martini Frizzante rosato bel,9.99,https://www.ah.be/producten/product/wi597372/martini-frizzante-rosato-bel,https://static.ah.nl/dam/product/AHI_4354523130313636313739?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,,Albert Heijn
Ricossa Brachetto d'Aqui,9.99,https://www.ah.be/producten/product/wi599710/ricossa-brachetto-d-aqui,https://static.ah.nl/dam/product/AHI_317579554d4277495433654c6e4e7144507956376177?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.9,Albert Heijn
Fontanafredda Bollaciao,19.99,https://www.ah.be/producten/product/wi599733/fontanafredda-bollaciao,https://static.ah.nl/dam/product/AHI_6779754c334e5a48535575744848795a33526e4a3767?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Red,Other,3.7,Albert Heijn
Freixenet Cordon negro brut bel,3.49,https://www.ah.be/producten/product/wi599764/freixenet-cordon-negro-brut-bel,https://static.ah.nl/dam/product/AHI_6736787577573366535265564c794f38685941775777?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Sparkling,Other,3.6,Albert Heijn
Prosecco extra dry,7.99,https://www.ah.be/producten/product/wi600247/prosecco-extra-dry,https://static.ah.nl/dam/product/AHI_6144415162647352536f574566613536703573337541?revLabel=1&rendition=200x200_JPG_Q85&fileType=binary,Rosé,Other,3.7,Albert Heijn
